time,cost
2025-01-07 00:30:00+0100,0.00013907
2025-01-07 00:45:00+0100,0.00013907
2025-01-07 01:00:00+0100,0.00012871
2025-01-07 01:15:00+0100,0.00012871
2025-01-07 01:30:00+0100,0.00012871
2025-01-07 01:45:00+0100,0.00012871
2025-01-07 02:00:00+0100,0.0001289
2025-01-07 02:15:00+0100,0.0001289
2025-01-07 02:30:00+0100,0.0001289
2025-01-07 02:45:00+0100,0.0001289
2025-01-07 03:00:00+0100,0.00012501
2025-01-07 03:15:00+0100,0.00012501
2025-01-07 03:30:00+0100,0.00012501
2025-01-07 03:45:00+0100,0.00012501
2025-01-07 04:00:00+0100,0.00012513
2025-01-07 04:15:00+0100,0.00012513
2025-01-07 04:30:00+0100,0.00012513
2025-01-07 04:45:00+0100,0.00012513
2025-01-07 05:00:00+0100,0.0001258
2025-01-07 05:15:00+0100,0.0001258
2025-01-07 05:30:00+0100,0.0001258
2025-01-07 05:45:00+0100,0.0001258
2025-01-07 06:00:00+0100,0.00016886
2025-01-07 06:15:00+0100,0.00016886
2025-01-07 06:30:00+0100,0.00016886
2025-01-07 06:45:00+0100,0.00016886
2025-01-07 07:00:00+0100,0.00019683
2025-01-07 07:15:00+0100,0.00019683
2025-01-07 07:30:00+0100,0.00019683
2025-01-07 07:45:00+0100,0.00019683
2025-01-07 08:00:00+0100,0.00020508
2025-01-07 08:15:00+0100,0.00020508
2025-01-07 08:30:00+0100,0.00020508
2025-01-07 08:45:00+0100,0.00020508
2025-01-07 09:00:00+0100,0.00020424
2025-01-07 09:15:00+0100,0.00020424
2025-01-07 09:30:00+0100,0.00020424
2025-01-07 09:45:00+0100,0.00020424
2025-01-07 10:00:00+0100,0.00019525
2025-01-07 10:15:00+0100,0.00019525
2025-01-07 10:30:00+0100,0.00019525
2025-01-07 10:45:00+0100,0.00019525
2025-01-07 11:00:00+0100,0.0001828
2025-01-07 11:15:00+0100,0.0001828
2025-01-07 11:30:00+0100,0.0001828
2025-01-07 11:45:00+0100,0.0001828
2025-01-07 12:00:00+0100,0.00018244
2025-01-07 12:15:00+0100,0.00018244
2025-01-07 12:30:00+0100,0.00018244
2025-01-07 12:45:00+0100,0.00018244
2025-01-07 13:00:00+0100,0.0001839
2025-01-07 13:15:00+0100,0.0001839
2025-01-07 13:30:00+0100,0.0001839
