time,power_w
2025-01-16 00:45:00+0100,20174.0703125
2025-01-16 01:00:00+0100,41434.578125
2025-01-16 01:15:00+0100,20209.94921875
2025-01-16 01:30:00+0100,27231.171875
2025-01-16 01:45:00+0100,28371.50390625
2025-01-16 02:00:00+0100,20422.724609375
2025-01-16 02:15:00+0100,21245.123046875
2025-01-16 02:30:00+0100,39397.59765625
2025-01-16 02:45:00+0100,14299.275390625
2025-01-16 03:00:00+0100,38228.0546875
2025-01-16 03:15:00+0100,41272.4375
2025-01-16 03:30:00+0100,31331.052734375
2025-01-16 03:45:00+0100,32222.435546874996
2025-01-16 04:00:00+0100,46715.49609375
2025-01-16 04:15:00+0100,41302.12109375
2025-01-16 04:30:00+0100,45365.984375
2025-01-16 04:45:00+0100,32493.236328125
2025-01-16 05:00:00+0100,48800.5078125
2025-01-16 05:15:00+0100,37236.37890625
2025-01-16 05:30:00+0100,45340.921875
2025-01-16 05:45:00+0100,45614.3125
2025-01-16 06:00:00+0100,37961.66015625
2025-01-16 06:15:00+0100,54730.03125
2025-01-16 06:30:00+0100,38916.734375
2025-01-16 06:45:00+0100,41553.91015625
2025-01-16 07:00:00+0100,45770.640625
2025-01-16 07:15:00+0100,50966.42578125
2025-01-16 07:30:00+0100,59065.45703125
2025-01-16 07:45:00+0100,51159.9921875
2025-01-16 08:00:00+0100,47873.8359375
2025-01-16 08:15:00+0100,65758.7265625
2025-01-16 08:30:00+0100,48332.24609375
2025-01-16 08:45:00+0100,57265.54296875
2025-01-16 09:00:00+0100,57766.2265625
2025-01-16 09:15:00+0100,52447.75
2025-01-16 09:30:00+0100,44383.92578125
2025-01-16 09:45:00+0100,64721.16015624999
2025-01-16 10:00:00+0100,44546.3046875
2025-01-16 10:15:00+0100,42197.4609375
2025-01-16 10:30:00+0100,42925.90234375
2025-01-16 10:45:00+0100,56152.71484375
2025-01-16 11:00:00+0100,43701.234375
2025-01-16 11:15:00+0100,45085.37890625
2025-01-16 11:30:00+0100,49580.91796875
2025-01-16 11:45:00+0100,54315.515625
2025-01-16 12:00:00+0100,46502.28125
2025-01-16 12:15:00+0100,49940.796875
2025-01-16 12:30:00+0100,59148.140625
2025-01-16 12:45:00+0100,46576.515625
2025-01-16 13:00:00+0100,43320.421875
2025-01-16 13:15:00+0100,53238.08984375
2025-01-16 13:30:00+0100,46610.3671875
2025-01-16 13:45:00+0100,43165.95703125
2025-01-16 14:00:00+0100,49781.96484375
2025-01-16 14:15:00+0100,52792.25390625
2025-01-16 14:30:00+0100,55758.20703125
2025-01-16 14:45:00+0100,46508.63671875
2025-01-16 15:00:00+0100,44365.046875
2025-01-16 15:15:00+0100,44869.03125
2025-01-16 15:30:00+0100,47381.87890625
2025-01-16 15:45:00+0100,58162.59765625
2025-01-16 16:00:00+0100,47040.33984375
2025-01-16 16:15:00+0100,47625.43359375
2025-01-16 16:30:00+0100,50829.8515625
2025-01-16 16:45:00+0100,53943.875
2025-01-16 17:00:00+0100,53264.4921875
2025-01-16 17:15:00+0100,33538.37890625
2025-01-16 17:30:00+0100,59140.64453125
2025-01-16 17:45:00+0100,51146.98828125
2025-01-16 18:00:00+0100,43811.828125
2025-01-16 18:15:00+0100,40419.046875
2025-01-16 18:30:00+0100,40518.75390625
2025-01-16 18:45:00+0100,45940.7578125
2025-01-16 19:00:00+0100,58274.53515625
2025-01-16 19:15:00+0100,39518.796875
2025-01-16 19:30:00+0100,37928.84375
2025-01-16 19:45:00+0100,41349.35546875
2025-01-16 20:00:00+0100,42306.9765625
2025-01-16 20:15:00+0100,37683.5703125
2025-01-16 20:30:00+0100,31822.3203125
2025-01-16 20:45:00+0100,22335.400390625
2025-01-16 21:00:00+0100,46840.03515625
2025-01-16 21:15:00+0100,26984.0703125
2025-01-16 21:30:00+0100,32854.16796875
2025-01-16 21:45:00+0100,34510.66796875
2025-01-16 22:00:00+0100,16483.978515625
2025-01-16 22:15:00+0100,28571.19921875
2025-01-16 22:30:00+0100,30784.814453125
2025-01-16 22:45:00+0100,21846.03515625
2025-01-16 23:00:00+0100,22749.052734375
2025-01-16 23:15:00+0100,30626.1875
2025-01-16 23:30:00+0100,26571.185546875
2025-01-16 23:45:00+0100,46315.81640625
2025-01-17 00:00:00+0100,19646.171875
2025-01-17 00:15:00+0100,33121.88671875
2025-01-17 00:30:00+0100,32995.234375
2025-01-17 00:45:00+0100,22061.861328125
2025-01-17 01:00:00+0100,23216.6796875
2025-01-17 01:15:00+0100,32335.982421875004
2025-01-17 01:30:00+0100,28166.59765625
2025-01-17 01:45:00+0100,18225.44140625
2025-01-17 02:00:00+0100,43050.390625
2025-01-17 02:15:00+0100,34235.9609375
2025-01-17 02:30:00+0100,32752.707031249996
2025-01-17 02:45:00+0100,16700.619140625
2025-01-17 03:00:00+0100,34945.83203125
2025-01-17 03:15:00+0100,42843.93359375
2025-01-17 03:30:00+0100,38062.51171875
2025-01-17 03:45:00+0100,53304.9765625
2025-01-17 04:00:00+0100,29617.62890625
2025-01-17 04:15:00+0100,57360.7109375
2025-01-17 04:30:00+0100,37732.80078125
2025-01-17 04:45:00+0100,34664.21484375
2025-01-17 05:00:00+0100,54540.31640625
2025-01-17 05:15:00+0100,39959.11328125
2025-01-17 05:30:00+0100,53822.80078125
2025-01-17 05:45:00+0100,42424.66015625
2025-01-17 06:00:00+0100,53396.27734375
2025-01-17 06:15:00+0100,51525.328125
2025-01-17 06:30:00+0100,45902.66796875
2025-01-17 06:45:00+0100,58553.54296875
2025-01-17 07:00:00+0100,50448.1015625
2025-01-17 07:15:00+0100,62779.69921875
2025-01-17 07:30:00+0100,59857.80859375
2025-01-17 07:45:00+0100,49946.94921875
2025-01-17 08:00:00+0100,66685.2421875
2025-01-17 08:15:00+0100,50727.828125
2025-01-17 08:30:00+0100,66048.125
2025-01-17 08:45:00+0100,53498.58984375
2025-01-17 09:00:00+0100,54609.31640625
2025-01-17 09:15:00+0100,67464.890625
2025-01-17 09:30:00+0100,50906.3828125
2025-01-17 09:45:00+0100,66019.546875
2025-01-17 10:00:00+0100,48649.234375
2025-01-17 10:15:00+0100,53870.49609375
2025-01-17 10:30:00+0100,58140.0390625
2025-01-17 10:45:00+0100,58117.09765625
2025-01-17 11:00:00+0100,52399.4453125
2025-01-17 11:15:00+0100,52728.28125
2025-01-17 11:30:00+0100,68190.3359375
2025-01-17 11:45:00+0100,50899.92578125
2025-01-17 12:00:00+0100,47546.15625
2025-01-17 12:15:00+0100,67355.296875
2025-01-17 12:30:00+0100,54365.84375
2025-01-17 12:45:00+0100,57628.21875
2025-01-17 13:00:00+0100,60088.890625
2025-01-17 13:15:00+0100,58505.52734375
2025-01-17 13:30:00+0100,53381.4765625
2025-01-17 13:45:00+0100,55093.5078125
2025-01-17 14:00:00+0100,59911.703125
2025-01-17 14:15:00+0100,60404.50390625
2025-01-17 14:30:00+0100,52176.0390625
2025-01-17 14:45:00+0100,53861.96484375
2025-01-17 15:00:00+0100,61086.09375
2025-01-17 15:15:00+0100,59904.8046875
2025-01-17 15:30:00+0100,52108.10546875
2025-01-17 15:45:00+0100,55628.05078125
2025-01-17 16:00:00+0100,56082.81640625
2025-01-17 16:15:00+0100,49965.46484375
2025-01-17 16:30:00+0100,68125.5078125
2025-01-17 16:45:00+0100,55826.79296875
2025-01-17 17:00:00+0100,56471.0390625
2025-01-17 17:15:00+0100,63744.1015625
2025-01-17 17:30:00+0100,47563.75390625
2025-01-17 17:45:00+0100,66566.5703125
2025-01-17 18:00:00+0100,42032.9921875
2025-01-17 18:15:00+0100,62445.0390625
2025-01-17 18:30:00+0100,35858.6015625
2025-01-17 18:45:00+0100,49959.78515625
2025-01-17 19:00:00+0100,51014.0625
2025-01-17 19:15:00+0100,38851.67578125
2025-01-17 19:30:00+0100,45361.73046875
2025-01-17 19:45:00+0100,54016.0859375
2025-01-17 20:00:00+0100,37104.18359375
2025-01-17 20:15:00+0100,27481.1171875
2025-01-17 20:30:00+0100,52091.54296875
2025-01-17 20:45:00+0100,29576.7734375
2025-01-17 21:00:00+0100,47002.29296875
2025-01-17 21:15:00+0100,18571.701171875
2025-01-17 21:30:00+0100,28124.833984375
2025-01-17 21:45:00+0100,49106.36328125
2025-01-17 22:00:00+0100,18412.482421875
2025-01-17 22:15:00+0100,46028.2890625
2025-01-17 22:30:00+0100,25691.455078125
2025-01-17 22:45:00+0100,20509.814453125
2025-01-17 23:00:00+0100,27486.9296875
2025-01-17 23:15:00+0100,32010.8203125
2025-01-17 23:30:00+0100,29133.078125
2025-01-17 23:45:00+0100,25381.4453125
2025-01-18 00:00:00+0100,29312.857421875
2025-01-18 00:15:00+0100,19733.03125
2025-01-18 00:30:00+0100,21332.16796875
2025-01-18 00:45:00+0100,31539.080078125
2025-01-18 01:00:00+0100,23382.873046875
2025-01-18 01:15:00+0100,38117.66796875
2025-01-18 01:30:00+0100,18250.9140625
2025-01-18 01:45:00+0100,21540.90234375
2025-01-18 02:00:00+0100,40975.63671875
2025-01-18 02:15:00+0100,17209.75
2025-01-18 02:30:00+0100,26895.107421875
2025-01-18 02:45:00+0100,27203.087890625
2025-01-18 03:00:00+0100,25234.01953125
2025-01-18 03:15:00+0100,39276.87109375
2025-01-18 03:30:00+0100,34143.578125
2025-01-18 03:45:00+0100,35796.6796875
2025-01-18 04:00:00+0100,44052.05078125
2025-01-18 04:15:00+0100,30544.267578125
2025-01-18 04:30:00+0100,49189.16015625
2025-01-18 04:45:00+0100,32666.212890624996
2025-01-18 05:00:00+0100,45508.16796875
2025-01-18 05:15:00+0100,39593.52734375
2025-01-18 05:30:00+0100,39814.64453125
2025-01-18 05:45:00+0100,52945.359375
2025-01-18 06:00:00+0100,41069.640625
2025-01-18 06:15:00+0100,49309.375
2025-01-18 06:30:00+0100,46105.5859375
2025-01-18 06:45:00+0100,42715.9453125
2025-01-18 07:00:00+0100,57263.953125
2025-01-18 07:15:00+0100,44862.109375
2025-01-18 07:30:00+0100,54145.32421875
2025-01-18 07:45:00+0100,58976.08984375
2025-01-18 08:00:00+0100,46737.27734375
2025-01-18 08:15:00+0100,64039.50000000001
2025-01-18 08:30:00+0100,53845.06640625
2025-01-18 08:45:00+0100,64466.18750000001
2025-01-18 09:00:00+0100,46131.76171875
2025-01-18 09:15:00+0100,52613.72265625
2025-01-18 09:30:00+0100,56012.58984375
2025-01-18 09:45:00+0100,54556.79296875
2025-01-18 10:00:00+0100,57742.82421875
2025-01-18 10:15:00+0100,48492.4375
2025-01-18 10:30:00+0100,57956.4140625
2025-01-18 10:45:00+0100,55747.95703125
2025-01-18 11:00:00+0100,48463.4609375
2025-01-18 11:15:00+0100,54481.359375
2025-01-18 11:30:00+0100,60413.10546875
2025-01-18 11:45:00+0100,50982.45703125
2025-01-18 12:00:00+0100,51898.94921875
2025-01-18 12:15:00+0100,59926.90625
2025-01-18 12:30:00+0100,45133.69921875
2025-01-18 12:45:00+0100,48600.55078125
2025-01-18 13:00:00+0100,50369.69921875
2025-01-18 13:15:00+0100,51068.76953125
2025-01-18 13:30:00+0100,55055.98828125
2025-01-18 13:45:00+0100,47584.37890625
2025-01-18 14:00:00+0100,53345.421875
2025-01-18 14:15:00+0100,50084.53125
2025-01-18 14:30:00+0100,59349.85546875
2025-01-18 14:45:00+0100,50947.7265625
2025-01-18 15:00:00+0100,45980.28515625
2025-01-18 15:15:00+0100,59198.515625
2025-01-18 15:30:00+0100,49452.08203125
2025-01-18 15:45:00+0100,51086.3203125
2025-01-18 16:00:00+0100,67283.703125
2025-01-18 16:15:00+0100,48160.9921875
2025-01-18 16:30:00+0100,62914.48046875
2025-01-18 16:45:00+0100,55079.0703125
2025-01-18 17:00:00+0100,62155.41796875
2025-01-18 17:15:00+0100,45611.47265625
2025-01-18 17:30:00+0100,68546.7421875
2025-01-18 17:45:00+0100,41891.41796875
2025-01-18 18:00:00+0100,60535.1796875
2025-01-18 18:15:00+0100,45205.296875
2025-01-18 18:30:00+0100,45103.01953125
2025-01-18 18:45:00+0100,40819.3125
2025-01-18 19:00:00+0100,56745.0
2025-01-18 19:15:00+0100,45544.32421875
2025-01-18 19:30:00+0100,44839.06640625
2025-01-18 19:45:00+0100,52215.11328125
2025-01-18 20:00:00+0100,51752.203125
2025-01-18 20:15:00+0100,27894.35546875
2025-01-18 20:30:00+0100,31926.921875
2025-01-18 20:45:00+0100,36258.046875
2025-01-18 21:00:00+0100,32473.658203124996
2025-01-18 21:15:00+0100,25208.58984375
2025-01-18 21:30:00+0100,36416.28125
2025-01-18 21:45:00+0100,26958.125
2025-01-18 22:00:00+0100,28740.873046875
2025-01-18 22:15:00+0100,27916.72265625
2025-01-18 22:30:00+0100,16967.56640625
2025-01-18 22:45:00+0100,44184.9140625
2025-01-18 23:00:00+0100,18434.92578125
2025-01-18 23:15:00+0100,32032.861328125
2025-01-18 23:30:00+0100,26600.044921875
2025-01-18 23:45:00+0100,20494.80078125
2025-01-19 00:00:00+0100,25351.08984375
2025-01-19 00:15:00+0100,20838.302734375
2025-01-19 00:30:00+0100,35153.12890625
2025-01-19 00:45:00+0100,16982.701171875
2025-01-19 01:00:00+0100,24217.62109375
2025-01-19 01:15:00+0100,28999.228515625
2025-01-19 01:30:00+0100,17688.666015625
2025-01-19 01:45:00+0100,33263.77734375
2025-01-19 02:00:00+0100,26863.0078125
2025-01-19 02:15:00+0100,21155.7109375
2025-01-19 02:30:00+0100,37129.05078125
2025-01-19 02:45:00+0100,17923.279296875
2025-01-19 03:00:00+0100,29303.109375
2025-01-19 03:15:00+0100,34857.34375
2025-01-19 03:30:00+0100,42062.6953125
2025-01-19 03:45:00+0100,42434.70703125
2025-01-19 04:00:00+0100,36263.53515625
2025-01-19 04:15:00+0100,46900.65625
2025-01-19 04:30:00+0100,30441.314453125
2025-01-19 04:45:00+0100,47969.75390625
2025-01-19 05:00:00+0100,42994.8515625
2025-01-19 05:15:00+0100,45462.66796875
2025-01-19 05:30:00+0100,46736.51171875
2025-01-19 05:45:00+0100,34449.65625
2025-01-19 06:00:00+0100,61381.5546875
2025-01-19 06:15:00+0100,55605.41015625
2025-01-19 06:30:00+0100,46264.140625
2025-01-19 06:45:00+0100,39138.72265625
2025-01-19 07:00:00+0100,56902.65234375
2025-01-19 07:15:00+0100,44349.24609375
2025-01-19 07:30:00+0100,59465.19140625
2025-01-19 07:45:00+0100,58846.25390625
2025-01-19 08:00:00+0100,54776.84375
2025-01-19 08:15:00+0100,56418.921875
2025-01-19 08:30:00+0100,56732.234375
2025-01-19 08:45:00+0100,53071.5625
2025-01-19 09:00:00+0100,57415.890625
2025-01-19 09:15:00+0100,62305.61328125
2025-01-19 09:30:00+0100,68568.7578125
2025-01-19 09:45:00+0100,51738.48828125
2025-01-19 10:00:00+0100,50583.109375
2025-01-19 10:15:00+0100,69442.265625
2025-01-19 10:30:00+0100,49230.30078125
2025-01-19 10:45:00+0100,63084.28125
2025-01-19 11:00:00+0100,56084.9453125
2025-01-19 11:15:00+0100,43260.14453125
2025-01-19 11:30:00+0100,58474.90625
2025-01-19 11:45:00+0100,59803.96484375
2025-01-19 12:00:00+0100,50896.28515625
2025-01-19 12:15:00+0100,51662.74609375
2025-01-19 12:30:00+0100,65509.359375
2025-01-19 12:45:00+0100,51072.79296875
2025-01-19 13:00:00+0100,50113.69921875
2025-01-19 13:15:00+0100,53367.66796875
2025-01-19 13:30:00+0100,54992.8515625
2025-01-19 13:45:00+0100,52567.2734375
2025-01-19 14:00:00+0100,46852.76171875
2025-01-19 14:15:00+0100,49883.7890625
2025-01-19 14:30:00+0100,53306.11328125
2025-01-19 14:45:00+0100,56559.3046875
2025-01-19 15:00:00+0100,50911.35546875
2025-01-19 15:15:00+0100,51431.51171875
2025-01-19 15:30:00+0100,51751.6875
2025-01-19 15:45:00+0100,62293.53125
2025-01-19 16:00:00+0100,40560.33203125
2025-01-19 16:15:00+0100,53015.671875
2025-01-19 16:30:00+0100,54038.0234375
2025-01-19 16:45:00+0100,52551.04296875
2025-01-19 17:00:00+0100,56066.1953125
2025-01-19 17:15:00+0100,58541.9453125
2025-01-19 17:30:00+0100,51355.6640625
2025-01-19 17:45:00+0100,50251.3984375
2025-01-19 18:00:00+0100,49250.08203125
2025-01-19 18:15:00+0100,51165.53125
2025-01-19 18:30:00+0100,49609.96484375
2025-01-19 18:45:00+0100,47963.3671875
2025-01-19 19:00:00+0100,39928.58984375
2025-01-19 19:15:00+0100,35986.60546875
2025-01-19 19:30:00+0100,40813.46875
2025-01-19 19:45:00+0100,42877.4765625
2025-01-19 20:00:00+0100,40561.7265625
2025-01-19 20:15:00+0100,28288.7578125
2025-01-19 20:30:00+0100,20010.697265625
2025-01-19 20:45:00+0100,30665.333984375
2025-01-19 21:00:00+0100,31453.888671875
2025-01-19 21:15:00+0100,21067.318359375
2025-01-19 21:30:00+0100,27504.109375
2025-01-19 21:45:00+0100,22717.69921875
2025-01-19 22:00:00+0100,27082.150390625
2025-01-19 22:15:00+0100,17472.98046875
2025-01-19 22:30:00+0100,30882.072265625
2025-01-19 22:45:00+0100,22364.6875
2025-01-19 23:00:00+0100,21882.28125
2025-01-19 23:15:00+0100,27235.876953125
2025-01-19 23:30:00+0100,25834.26171875
2025-01-19 23:45:00+0100,16577.25390625
2025-01-20 00:00:00+0100,25742.0078125
2025-01-20 00:15:00+0100,22459.861328125
2025-01-20 00:30:00+0100,20809.974609375
2025-01-20 00:45:00+0100,34861.0
2025-01-20 01:00:00+0100,23179.939453125
2025-01-20 01:15:00+0100,23246.310546875
2025-01-20 01:30:00+0100,28136.091796875
2025-01-20 01:45:00+0100,20750.6015625
2025-01-20 02:00:00+0100,33981.02734375
2025-01-20 02:15:00+0100,16576.568359375
2025-01-20 02:30:00+0100,28331.943359375
2025-01-20 02:45:00+0100,23799.65625
2025-01-20 03:00:00+0100,20725.9296875
2025-01-20 03:15:00+0100,47243.2578125
2025-01-20 03:30:00+0100,29744.748046875
2025-01-20 03:45:00+0100,41761.8515625
2025-01-20 04:00:00+0100,38347.515625
2025-01-20 04:15:00+0100,36033.43359375
2025-01-20 04:30:00+0100,45433.71875
2025-01-20 04:45:00+0100,39071.8515625
2025-01-20 05:00:00+0100,30503.109375
2025-01-20 05:15:00+0100,39452.94140625
2025-01-20 05:30:00+0100,46734.6796875
2025-01-20 05:45:00+0100,34887.859375
2025-01-20 06:00:00+0100,37434.265625
2025-01-20 06:15:00+0100,53082.84765625
2025-01-20 06:30:00+0100,35961.0546875
2025-01-20 06:45:00+0100,46078.71484375
2025-01-20 07:00:00+0100,45059.796875
2025-01-20 07:15:00+0100,37357.1875
2025-01-20 07:30:00+0100,35397.05078125
2025-01-20 07:45:00+0100,38981.765625
2025-01-20 08:00:00+0100,43439.68359375
2025-01-20 08:15:00+0100,47087.78125
2025-01-20 08:30:00+0100,41170.4765625
2025-01-20 08:45:00+0100,54154.1953125
2025-01-20 09:00:00+0100,36908.74609375
2025-01-20 09:15:00+0100,39010.6796875
2025-01-20 09:30:00+0100,42190.59375
2025-01-20 09:45:00+0100,44869.7265625
2025-01-20 10:00:00+0100,42839.2734375
2025-01-20 10:15:00+0100,30353.498046875
2025-01-20 10:30:00+0100,51994.140625
2025-01-20 10:45:00+0100,36942.05078125
2025-01-20 11:00:00+0100,38144.67578125
2025-01-20 11:15:00+0100,41705.02734375
2025-01-20 11:30:00+0100,41774.734375
2025-01-20 11:45:00+0100,42504.89453125
2025-01-20 12:00:00+0100,53645.4921875
2025-01-20 12:15:00+0100,36743.1171875
2025-01-20 12:30:00+0100,34856.08203125
2025-01-20 12:45:00+0100,34404.8046875
2025-01-20 13:00:00+0100,35921.6875
2025-01-20 13:15:00+0100,47193.1875
2025-01-20 13:30:00+0100,49933.18359375
2025-01-20 13:45:00+0100,33335.296875
2025-01-20 14:00:00+0100,49254.515625
2025-01-20 14:15:00+0100,32378.55859375
2025-01-20 14:30:00+0100,44808.5390625
2025-01-20 14:45:00+0100,31630.162109375
2025-01-20 15:00:00+0100,32004.933593750004
2025-01-20 15:15:00+0100,43134.8828125
2025-01-20 15:30:00+0100,39455.53515625
2025-01-20 15:45:00+0100,31603.984375
2025-01-20 16:00:00+0100,34987.30078125
2025-01-20 16:15:00+0100,36315.546875
2025-01-20 16:30:00+0100,45011.28125
2025-01-20 16:45:00+0100,35332.55859375
2025-01-20 17:00:00+0100,31664.841796875
2025-01-20 17:15:00+0100,39073.12109375
2025-01-20 17:30:00+0100,39954.3359375
2025-01-20 17:45:00+0100,40071.8828125
2025-01-20 18:00:00+0100,34807.3125
2025-01-20 18:15:00+0100,39537.21484375
2025-01-20 18:30:00+0100,39126.2890625
2025-01-20 18:45:00+0100,48094.6171875
2025-01-20 19:00:00+0100,35822.70703125
2025-01-20 19:15:00+0100,49906.0234375
2025-01-20 19:30:00+0100,40080.76171875
2025-01-20 19:45:00+0100,34327.86328125
2025-01-20 20:00:00+0100,44278.875
2025-01-20 20:15:00+0100,30723.75390625
2025-01-20 20:30:00+0100,18155.6484375
2025-01-20 20:45:00+0100,43855.08984375
2025-01-20 21:00:00+0100,15467.505859375
2025-01-20 21:15:00+0100,26790.181640625
2025-01-20 21:30:00+0100,32355.009765625
2025-01-20 21:45:00+0100,17766.125
2025-01-20 22:00:00+0100,24983.0234375
2025-01-20 22:15:00+0100,33128.921875
2025-01-20 22:30:00+0100,21469.20703125
2025-01-20 22:45:00+0100,34281.0
2025-01-20 23:00:00+0100,22485.095703125
2025-01-20 23:15:00+0100,28403.513671875
2025-01-20 23:30:00+0100,18445.787109375
2025-01-20 23:45:00+0100,24487.501953125
2025-01-21 00:00:00+0100,24408.44921875
2025-01-21 00:15:00+0100,27895.400390625
2025-01-21 00:30:00+0100,25379.861328125
2025-01-21 00:45:00+0100,28215.361328125
2025-01-21 01:00:00+0100,45337.37109375
2025-01-21 01:15:00+0100,19914.23046875
2025-01-21 01:30:00+0100,31376.767578125
2025-01-21 01:45:00+0100,26283.3125
2025-01-21 02:00:00+0100,18394.90234375
2025-01-21 02:15:00+0100,30736.26953125
2025-01-21 02:30:00+0100,24461.12890625
2025-01-21 02:45:00+0100,18848.146484375
2025-01-21 03:00:00+0100,30681.447265625
2025-01-21 03:15:00+0100,25492.322265625
2025-01-21 03:30:00+0100,46639.62109375
2025-01-21 03:45:00+0100,16450.8828125
2025-01-21 04:00:00+0100,31088.533203125
2025-01-21 04:15:00+0100,25312.5078125
2025-01-21 04:30:00+0100,18709.09765625
2025-01-21 04:45:00+0100,35576.77734375
2025-01-21 05:00:00+0100,20939.923828125
2025-01-21 05:15:00+0100,25503.646484375
2025-01-21 05:30:00+0100,32088.69140625
2025-01-21 05:45:00+0100,40895.3984375
2025-01-21 06:00:00+0100,22952.384765625
2025-01-21 06:15:00+0100,35184.45703125
2025-01-21 06:30:00+0100,26772.64453125
2025-01-21 06:45:00+0100,20285.021484375
2025-01-21 07:00:00+0100,33254.01953125
2025-01-21 07:15:00+0100,35435.9453125
2025-01-21 07:30:00+0100,18101.32421875
2025-01-21 07:45:00+0100,31285.17578125
2025-01-21 08:00:00+0100,33903.87890625
2025-01-21 08:15:00+0100,48360.0390625
2025-01-21 08:30:00+0100,22417.302734375
2025-01-21 08:45:00+0100,26918.056640625
2025-01-21 09:00:00+0100,34314.9140625
2025-01-21 09:15:00+0100,32232.548828124996
2025-01-21 09:30:00+0100,17872.927734375
2025-01-21 09:45:00+0100,30086.068359375
2025-01-21 10:00:00+0100,33327.66015625
2025-01-21 10:15:00+0100,32998.80859375
2025-01-21 10:30:00+0100,24574.609375
2025-01-21 10:45:00+0100,38936.3125
2025-01-21 11:00:00+0100,29176.359375
2025-01-21 11:15:00+0100,18464.552734375
2025-01-21 11:30:00+0100,29426.306640625
2025-01-21 11:45:00+0100,31203.30078125
2025-01-21 12:00:00+0100,22900.681640625
2025-01-21 12:15:00+0100,40237.9140625
2025-01-21 12:30:00+0100,37000.63671875
2025-01-21 12:45:00+0100,33484.4921875
2025-01-21 13:00:00+0100,32678.515625000004
2025-01-21 13:15:00+0100,37712.29296875
2025-01-21 13:30:00+0100,36357.96484375
2025-01-21 13:45:00+0100,39019.36328125
2025-01-21 14:00:00+0100,43408.79296875
2025-01-21 14:15:00+0100,23494.62890625
2025-01-21 14:30:00+0100,31992.435546875
2025-01-21 14:45:00+0100,44124.84375
2025-01-21 15:00:00+0100,26271.64453125
2025-01-21 15:15:00+0100,28621.943359375
2025-01-21 15:30:00+0100,40683.94921875
2025-01-21 15:45:00+0100,31092.439453125
2025-01-21 16:00:00+0100,34261.87109375
2025-01-21 16:15:00+0100,30717.876953125
2025-01-21 16:30:00+0100,38056.57421875
2025-01-21 16:45:00+0100,28338.673828125
2025-01-21 17:00:00+0100,34119.73046875
2025-01-21 17:15:00+0100,36032.875
2025-01-21 17:30:00+0100,35368.27734375
2025-01-21 17:45:00+0100,25226.0234375
2025-01-21 18:00:00+0100,47253.77734375
2025-01-21 18:15:00+0100,35672.42578125
2025-01-21 18:30:00+0100,29414.69140625
2025-01-21 18:45:00+0100,28468.8515625
2025-01-21 19:00:00+0100,34134.2890625
2025-01-21 19:15:00+0100,40408.07421875
2025-01-21 19:30:00+0100,45694.1328125
2025-01-21 19:45:00+0100,34114.36328125
2025-01-21 20:00:00+0100,30409.404296875
2025-01-21 20:15:00+0100,29148.765625
2025-01-21 20:30:00+0100,42462.14453125
2025-01-21 20:45:00+0100,42569.1640625
2025-01-21 21:00:00+0100,24248.931640625
2025-01-21 21:15:00+0100,31778.83984375
2025-01-21 21:30:00+0100,37331.703125
2025-01-21 21:45:00+0100,34200.78515625
2025-01-21 22:00:00+0100,40673.5078125
2025-01-21 22:15:00+0100,21162.40625
2025-01-21 22:30:00+0100,41414.4296875
2025-01-21 22:45:00+0100,34303.6484375
2025-01-21 23:00:00+0100,23366.814453125
2025-01-21 23:15:00+0100,31828.158203125
2025-01-21 23:30:00+0100,47402.171875
2025-01-21 23:45:00+0100,52974.94140625
2025-01-22 00:00:00+0100,26097.083984375
2025-01-22 00:15:00+0100,39961.71875
2025-01-22 00:30:00+0100,48363.484375
2025-01-22 00:45:00+0100,34678.93359375
2025-01-22 01:00:00+0100,54319.1875
2025-01-22 01:15:00+0100,39040.48046875
2025-01-22 01:30:00+0100,51082.31640625
2025-01-22 01:45:00+0100,32826.8203125
2025-01-22 02:00:00+0100,51891.8203125
2025-01-22 02:15:00+0100,52599.99609375
2025-01-22 02:30:00+0100,32722.705078125004
2025-01-22 02:45:00+0100,39581.125
2025-01-22 03:00:00+0100,47186.96484375
2025-01-22 03:15:00+0100,46343.2421875
2025-01-22 03:30:00+0100,39655.58984375
2025-01-22 03:45:00+0100,46237.46484375
2025-01-22 04:00:00+0100,49287.0078125
2025-01-22 04:15:00+0100,33773.62890625
2025-01-22 04:30:00+0100,49145.65625
2025-01-22 04:45:00+0100,56461.265625
2025-01-22 05:00:00+0100,35094.45703125
2025-01-22 05:15:00+0100,37249.7734375
2025-01-22 05:30:00+0100,53527.48046875
2025-01-22 05:45:00+0100,48199.09375
2025-01-22 06:00:00+0100,54665.19921875
2025-01-22 06:15:00+0100,51780.56640625
2025-01-22 06:30:00+0100,45855.0390625
2025-01-22 06:45:00+0100,47854.703125
2025-01-22 07:00:00+0100,47263.890625
2025-01-22 07:15:00+0100,69606.40625
2025-01-22 07:30:00+0100,46365.7109375
2025-01-22 07:45:00+0100,52149.6640625
2025-01-22 08:00:00+0100,70217.765625
2025-01-22 08:15:00+0100,52070.12109375
2025-01-22 08:30:00+0100,72332.6796875
2025-01-22 08:45:00+0100,52879.8125
2025-01-22 09:00:00+0100,50674.14453125
2025-01-22 09:15:00+0100,67670.1640625
2025-01-22 09:30:00+0100,62906.96875
2025-01-22 09:45:00+0100,56061.34375
2025-01-22 10:00:00+0100,48434.01171875
